doc_id,sentence,token,lemma,pos,tag,Number,Person,Poss,PronType,Mood,Tense,VerbForm,Degree,PunctType,Case,Definite,Gender,NumType,Polarity,Aspect,ConjType,PunctSide
0002.xml,0,My,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0002.xml,0,family,family,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0002.xml,0,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0002.xml,0,very,very,ADV,RB,,,,,,,,,,,,,,,,,
0002.xml,0,small,small,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0002.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0002.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0002.xml,1,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0002.xml,1,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0002.xml,1,big,big,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0002.xml,1,borther,borther,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0002.xml,1,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0002.xml,2,He,he,PRON,PRP,Sing,3,,Prs,,,,,,Nom,,Masc,,,,,
0002.xml,2,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0002.xml,2,twenty,twenty,NUM,CD,,,,,,,,,,,,,Card,,,,
0002.xml,2,three,three,NUM,CD,,,,,,,,,,,,,Card,,,,
0002.xml,2,years,year,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0002.xml,2,old,old,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0002.xml,2,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0002.xml,3,He,he,PRON,PRP,Sing,3,,Prs,,,,,,Nom,,Masc,,,,,
0002.xml,3,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0002.xml,3,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0002.xml,3,student,student,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0002.xml,3,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0426.xml,0,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0426.xml,0,like,like,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0426.xml,0,sport,sport,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0426.xml,1,3,3,NUM,CD,,,,,,,,,,,,,Card,,,,
0426.xml,1,times,time,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0426.xml,1,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0426.xml,1,week,week,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,1,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0426.xml,1,run,run,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0426.xml,1,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0426.xml,2,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0426.xml,2,pratice,pratice,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0426.xml,2,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0426.xml,2,chinese,chinese,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0426.xml,2,martial,martial,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0426.xml,2,art,art,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,2,:,:,PUNCT,:,,,,,,,,,,,,,,,,,
0426.xml,2,this,this,PRON,DT,Sing,,,Dem,,,,,,,,,,,,,
0426.xml,2,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0426.xml,2,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0426.xml,2,wing,wing,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,2,tchun,tchun,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0426.xml,2,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0426.xml,2,it,it,PRON,PRP,Sing,3,,Prs,,,,,,Nom,,Neut,,,,,
0426.xml,2,'s,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0426.xml,2,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0426.xml,2,style,style,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,2,of,of,ADP,IN,,,,,,,,,,,,,,,,,
0426.xml,2,kung,kung,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0426.xml,2,-,-,PUNCT,HYPH,,,,,,,,,Dash,,,,,,,,
0426.xml,2,fu,fu,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0426.xml,2,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0426.xml,3,When,when,SCONJ,WRB,,,,,,,,,,,,,,,,,
0426.xml,3,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0426.xml,3,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0426.xml,3,times,time,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0426.xml,3,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0426.xml,3,watch,watch,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0426.xml,3,movies,movie,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0426.xml,3,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0426.xml,3,cinema,cinema,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,3,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0426.xml,4,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0426.xml,4,like,like,AUX,VBP,,,,,,Pres,Fin,,,,,,,,,,
0426.xml,4,go,go,VERB,VB,,,,,,,Inf,,,,,,,,,,
0426.xml,4,to,to,PART,TO,,,,,,,,,,,,,,,,,
0426.xml,4,visit,visit,VERB,VB,,,,,,,Inf,,,,,,,,,,
0426.xml,4,another,another,DET,DT,,,,,,,,,,,,,,,,,
0426.xml,4,city,city,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,4,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0426.xml,4,another,another,DET,DT,,,,,,,,,,,,,,,,,
0426.xml,4,country,country,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,4,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0426.xml,5,when,when,SCONJ,WRB,,,,,,,,,,,,,,,,,
0426.xml,5,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0426.xml,5,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0426.xml,5,time,time,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,5,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0426.xml,5,go,go,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0426.xml,5,on,on,ADP,IN,,,,,,,,,,,,,,,,,
0426.xml,5,internet,internet,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,5,for,for,ADP,IN,,,,,,,,,,,,,,,,,
0426.xml,5,listen,listen,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,5,musique,musique,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0426.xml,5,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0428.xml,0,Hello,hello,INTJ,UH,,,,,,,,,,,,,,,,,
0428.xml,0,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0428.xml,0,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,0,'m,be,AUX,VBP,Sing,1,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,0,{,{,PUNCT,-LRB-,,,,,,,,,Brck,,,,,,,,Ini
0428.xml,0,name,name,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,0,},},PUNCT,-RRB-,,,,,,,,,Brck,,,,,,,,Fin
0428.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0428.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,1,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,1,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0428.xml,1,big,big,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0428.xml,1,family,family,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,1,:,:,PUNCT,:,,,,,,,,,,,,,,,,,
0428.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,1,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,1,two,two,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,1,parents,parent,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0428.xml,1,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0428.xml,1,six,six,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,1,sisters,sister,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0428.xml,1,any,any,DET,DT,,,,,,,,,,,,,,,,,
0428.xml,1,brother,brother,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,2,but,but,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,2,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,2,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,2,three,three,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,2,brothers,brother,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0428.xml,2,-,-,PUNCT,HYPH,,,,,,,,,Dash,,,,,,,,
0428.xml,2,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0428.xml,2,-,-,PUNCT,HYPH,,,,,,,,,Dash,,,,,,,,
0428.xml,2,law,law,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,2,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,2,one,one,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,2,niece,niece,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,2,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0428.xml,3,My,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0428.xml,3,niece,niece,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,3,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0428.xml,3,her,her,PRON,PRP$,Sing,3,Yes,Prs,,,,,,,,Fem,,,,,
0428.xml,3,mother,mother,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,3,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,3,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0428.xml,3,sister,sister,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,3,'s,'s,PART,POS,,,,,,,,,,,,,,,,,
0428.xml,3,husband,husband,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,3,live,live,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0428.xml,3,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0428.xml,3,Italy,Italy,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0428.xml,3,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0428.xml,4,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,4,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,4,also,also,ADV,RB,,,,,,,,,,,,,,,,,
0428.xml,4,twenty,twenty,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,4,-,-,PUNCT,HYPH,,,,,,,,,Dash,,,,,,,,
0428.xml,4,nine,nine,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,4,cousins,cousin,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0428.xml,4,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,4,fourten,fourten,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0428.xml,4,uncle,uncle,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,4,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,4,tant,tant,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,0,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,0,was,be,AUX,VBD,Sing,3,,,Ind,Past,Fin,,,,,,,,,,
0452.xml,0,go,go,VERB,VB,,,,,,,Inf,,,,,,,,,,
0452.xml,0,to,to,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,0,Canada,Canada,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,0,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,0,1984,1984,NUM,CD,,,,,,,,,,,,,Card,,,,
0452.xml,0,for,for,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,0,holidays,holiday,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,1,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,1,19,19,NUM,CD,,,,,,,,,,,,,Card,,,,
0452.xml,1,years,year,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,1,old,old,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,1,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0452.xml,1,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0452.xml,1,it,it,PRON,PRP,Sing,3,,Prs,,,,,,Nom,,Neut,,,,,
0452.xml,1,was,be,AUX,VBD,Sing,3,,,Ind,Past,Fin,,,,,,,,,,
0452.xml,1,very,very,ADV,RB,,,,,,,,,,,,,,,,,
0452.xml,1,fantastic,fantastic,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,1,!,!,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,2,Peoples,people,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,2,are,be,AUX,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,2,very,very,ADV,RB,,,,,,,,,,,,,,,,,
0452.xml,2,cool,cool,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,2,!,!,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,3,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,3,have,have,AUX,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,3,visited,visit,VERB,VBN,,,,,,Past,Part,,,,,,,,Perf,,
0452.xml,3,Montreal,Montreal,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0452.xml,3,Quebec,Quebec,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0452.xml,3,remonted,remonte,VERB,VBD,,,,,,Past,Fin,,,,,,,,,,
0452.xml,3,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,3,St,St,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,Laurent,Laurent,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,just,just,ADV,RB,,,,,,,,,,,,,,,,,
0452.xml,3,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,3,Sagnay,Sagnay,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,4,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,4,have,have,AUX,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,4,make,make,VERB,VB,,,,,,,Inf,,,,,,,,,,
0452.xml,4,camping,camping,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,4,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,4,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,4,largest,large,ADJ,JJS,,,,,,,,Sup,,,,,,,,,
0452.xml,4, , ,SPACE,_SP,,,,,,,,,,,,,,,,,
0452.xml,4,forests,forest,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,whive,whive,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,4,wilds,wild,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,animals,animal,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,:,:,PUNCT,:,,,,,,,,,,,,,,,,,
0452.xml,4,burns,burn,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0452.xml,4,eagles,eagle,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,....,....,PUNCT,:,,,,,,,,,,,,,,,,,
0452.xml,4,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,4,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,4,fisching,fisching,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,4,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,4,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,4,wilds,wilds,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,4,rivers,river,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0452.xml,4,swimming,swim,VERB,VBG,,,,,,Pres,Part,,,,,,,,Prog,,
0452.xml,4,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,4,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,4,lakes,lake,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,5,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,5,hope,hope,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0452.xml,5,go,go,VERB,VB,,,,,,,Inf,,,,,,,,,,
0452.xml,5,to,to,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,5,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,5,Middle,Middle,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,5,West,West,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,5,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,5,USA,USA,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,5,next,next,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,5,time,time,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,5,whive,whive,VERB,VBD,,,,,,Past,Fin,,,,,,,,,,
0452.xml,5,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0452.xml,5,wife,wife,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,5,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,6,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,6,like,like,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0452.xml,6,travels,travel,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,6,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0452.xml,6,holidays,holiday,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
